Volatility 3 Framework 2.7.0

Offset	Name	Size
0x8a8fe87db9d0	\Windows\System32\taskhostw.exe	216
0x8a8fe87dbb60	\Windows\System32\winevt\Logs\Microsoft-Windows-CodeIntegrity%4Operational.evtx	216
0x8a8fe87dbe80	\CMNotify	216
0x8a8fe87dc1a0	\CMNotify	216
0x8a8fe87dc330	\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcp-Client%4Admin.evtx	216
0x8a8fe87dc4c0	\wkssvc	216
0x8a8fe87dc650	\wkssvc	216
0x8a8fe87dc7e0	\wkssvc	216
0x8a8fe87dc970	\Windows\System32\winevt\Logs\Microsoft-Windows-GroupPolicy%4Operational.evtx	216
0x8a8fe87dcb00	\$Directory	216
0x8a8fe87dcc90	\$Directory	216
0x8a8fe87dce20	\Windows\System32\wcmcsp.dll	216
0x8a8fe8879100	\Windows\System32\cryptnet.dll	216
0x8a8fe8879290	\Windows\System32\rasadhlp.dll	216
0x8a8fe8879740	\Windows\System32\winevt\Logs\Microsoft-Windows-User Device Registration%4Admin.evtx	216
0x8a8fe88798d0	\CMNotify	216
0x8a8fe887a550	\CMNotify	216
0x8a8fe887aa00	\CMApi	216
0x8a8fe887aeb0	\Windows\Registration\R000000000006.clb	216
0x8a8fe887b1d0	\Windows\Registration\R000000000006.clb	216
0x8a8fe887b360	\SwDevice	216
0x8a8fe887b680	\wkssvc	216
0x8a8fe887bb30	\Dev\Query	216
0x8a8fe887c170	\Windows\System32\wmiclnt.dll	216
0x8a8fe887c300	\Dev\Query	216
0x8a8fe887c490	\Dev\Query	216
0x8a8fe887c620	\Dev\Query	216
0x8a8fe887c7b0	\Windows\System32\logoncli.dll	216
0x8a8fe887c940	\Windows\System32\ProximityService.dll	216
0x8a8fe887cad0	\Windows\System32\ProximityCommonPal.dll	216
0x8a8fe887cc60	\Dev\Query	216
0x8a8fe887cdf0	\Dev\Query	216
0x8a8fe887d110	\Dev\Query	216
0x8a8fe887d2a0	\Dev\Query	216
0x8a8fe887d430	\CMNotify	216
0x8a8fe887d5c0	\Dev\Query	216
0x8a8fe887d750	\Windows\System32\RMapi.dll	216
0x8a8fe887d8e0	\Dev\Query	216
0x8a8fe887da70	\Windows\System32\en-US\netprofmsvc.dll.mui	216
0x8a8fe887dc00	\Dev\Query	216
0x8a8fe887dd90	\Windows\Registration\R000000000006.clb	216
0x8a8fe887e0b0	\Windows\System32\netprofmsvc.dll	216
0x8a8fe887e240	\Windows\System32\ProximityCommon.dll	216
0x8a8fe887e3d0	\Dev\Query	216
0x8a8fe887e560	\Windows\System32\ProximityServicePal.dll	216
0x8a8fe887e6f0	\Dev\Query	216
0x8a8fe887e880	\Dev\Query	216
0x8a8fe887ea10	\Dev\Query	216
0x8a8fe887eba0	\Dev\Query	216
0x8a8fe887ed30	\Dev\Query	216
0x8a8fe887eec0	\Dev\Query	216
0x8a8fe887f1e0	\Dev\Query	216
0x8a8fe887f370	\Dev\Query	216
0x8a8fe887f500	\ProgramData\Microsoft\Windows\Caches\cversions.2.db	216
0x8a8fe887f690	\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProfile%4Operational.evtx	216
0x8a8fe887f820	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx	216
0x8a8fe887f9b0	\Windows\System32\winevt\Logs\Microsoft-Windows-NCSI%4Operational.evtx	216
0x8a8fe88804a0	\CMApi	216
0x8a8fe88807c0	\Windows\System32\ssdpapi.dll	216
0x8a8fe8880950	\Windows\System32\nlaapi.dll	216
0x8a8fe8880ae0	\$Directory	216
0x8a8fe8880e00	\$Directory	216
0x8a8fe8881120	\ProgramData\Microsoft\Windows\Caches\{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000001.db	216
0x8a8fe88812b0	\Windows\System32\computenetwork.dll	216
0x8a8fe8881a80	\Windows\System32\winevt\Logs\Microsoft-Windows-WinINet-Config%4ProxyConfigChanged.evtx	216
0x8a8fe8881ab0	ᬈ誏￿ᬈ誏￿	-6926
0x8a8fe8882570	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe8882700	\Windows\System32\spoolsv.exe	216
0x8a8fe8882890	\ProgramData\Microsoft\Windows\Caches\{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.ver0x0000000000000001.db	216
0x8a8fe8882a20	\Windows\System32\fdPHost.dll	216
0x8a8fe8882bb0	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe8882d40	\Windows\System32\DevPropMgr.dll	216
0x8a8fe8882ed0	\Windows\System32\DeviceDriverRetrievalClient.dll	216
0x8a8fe88831f0	\Windows\System32\WSDApi.dll	216
0x8a8fe8883380	\Windows\System32	216
0x8a8fe8883510	\Windows\System32\npmproxy.dll	216
0x8a8fe88836a0	\Users\Administrator\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData	216
0x8a8fe8883b50	\Windows\System32\en-US\FirewallAPI.dll.mui	216
0x8a8fe8883ce0	\Windows\System32\fdWSD.dll	216
0x8a8fe8883e70	\CMApi	216
0x8a8fe8884320	\Windows\System32\FirewallAPI.dll	216
0x8a8fe88844b0	\Windows\System32\en-US\spoolsv.exe.mui	216
0x8a8fe8884960	\Windows\System32\Windows.StateRepositoryCore.dll	216
0x8a8fe8884af0	\Windows\System32\DeviceSoftwareInstallationClient.dll	216
0x8a8fe8884c80	\Windows\System32\samlib.dll	216
0x8a8fe8884e10	\Windows\System32\WsdProviderUtil.dll	216
0x8a8fe8885130	\Windows\System32\MPSSVC.dll	216
0x8a8fe88852c0	\Windows\System32\fdSSDP.dll	216
0x8a8fe8885450	\Windows\System32\en-US\propsys.dll.mui	216
0x8a8fe88855e0	\Windows\System32\Windows.System.Launcher.dll	216
0x8a8fe8885900	\spoolss	216
0x8a8fe8885a90	\Windows\System32\svchost.exe	216
0x8a8fe8885db0	\Windows\System32\esent.dll	216
0x8a8fe88860d0	\wkssvc	216
0x8a8fe88863f0	\Windows\System32\devrtl.dll	216
0x8a8fe8886580	\Windows\System32\FDResPub.dll	216
0x8a8fe8886710	\Windows\System32\cryptsvc.dll	216
0x8a8fe88868a0	\Windows\System32\fwpolicyiomgr.dll	216
0x8a8fe8886a30	\Windows\System32\DeviceMetadataRetrievalClient.dll	216
0x8a8fe8886bc0	\Windows\System32\crypttpmeksvc.dll	216
0x8a8fe8886d50	\Windows\System32\webauthn.dll	216
0x8a8fe8887200	\Windows\System32\ualapi.dll	216
0x8a8fe8887520	\Windows\System32\cryptcatsvc.dll	216
0x8a8fe88876b0	\wkssvc	216
0x8a8fe88879d0	\spoolss	216
0x8a8fe8887b60	\ProgramData\Microsoft\Windows\wfp\wfpdiag.etl	216
0x8a8fe8887cf0	\Windows\System32\svchost.exe	216
0x8a8fe8887e80	\Windows\System32\winevt\Logs\Microsoft-Windows-User Profile Service%4Operational.evtx	216
0x8a8fe8888330	\Windows\System32\en-US\svchost.exe.mui	216
0x8a8fe88884c0	\Windows\System32\CatRoot	216
0x8a8fe88887e0	\spoolss	216
0x8a8fe8888970	\Windows\System32	216
0x8a8fe8888b00	\Program Files\Common Files\microsoft shared\ink\tiptsf.dll	216
0x8a8fe8888c90	\$Directory	216
0x8a8fe8888e20	\Endpoint	216
0x8a8fe8935100	\Windows\System32\prxyqry.dll	216
0x8a8fe8935290	\Program Files\Common Files\microsoft shared\ink\en-US\TabTip.exe.mui	216
0x8a8fe8935420	\Windows\System32\sstpsvc.dll	216
0x8a8fe89355b0	\Windows\System32\rtutils.dll	216
0x8a8fe8935740	\Endpoint	216
0x8a8fe8935a60	\Windows\System32\pcwum.dll	216
0x8a8fe8935bf0	\Windows\System32\iphlpsvc.dll	216
0x8a8fe8935d80	\Windows\System32\mi.dll	216
0x8a8fe89360a0	\Windows\System32\OnDemandConnRouteHelper.dll	216
0x8a8fe8936230	\Windows\System32\httpapi.dll	216
0x8a8fe89363c0	\Windows\System32\winevt\Logs\Microsoft-Windows-Wcmsvc%4Operational.evtx	216
0x8a8fe8936550	\Windows\System32\en-US\vsstrace.dll.mui	216
0x8a8fe89366e0	\Windows\System32\NetworkUXBroker.dll	216
0x8a8fe8936870	\$Directory	216
0x8a8fe8936a00	\Windows\System32\httpprxm.dll	216
0x8a8fe8936b90	\Windows\System32\webio.dll	216
0x8a8fe8936d20	\Windows\System32\sstpcfg.dll	216
0x8a8fe8936eb0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\Search.Core.dll	216
0x8a8fe89371d0	\Windows\System32\Windows.ApplicationModel.dll	216
0x8a8fe89374f0	\Winsock2\CatalogChangeListener-7ec-0	216
0x8a8fe8937680	\Endpoint	216
0x8a8fe8937810	\Endpoint	216
0x8a8fe89379a0	\Windows\System32\vssapi.dll	216
0x8a8fe8937b30	\Windows\System32\en-US\bthprops.cpl.mui	216
0x8a8fe8937cc0	\Windows\System32\winevt\Logs\Microsoft-Windows-Winlogon%4Operational.evtx	216
0x8a8fe8937e50	\Windows\System32	216
0x8a8fe8938170	\$Directory	216
0x8a8fe8938300	\Windows\System32\OneSettingsClient.dll	216
0x8a8fe8938490	\SwDevice	216
0x8a8fe8938620	\Windows\System32\vsstrace.dll	216
0x8a8fe89387b0	\Windows\System32\winevt\Logs\Microsoft-Windows-DeviceSetupManager%4Admin.evtx	216
0x8a8fe8938940	\Windows\System32\Windows.StateRepository.dll	216
0x8a8fe8938ad0	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBClient%4Operational.evtx	216
0x8a8fe8938c60	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Audit.evtx	216
0x8a8fe8938df0	\Windows\System32\EthernetMediaManager.dll	216
0x8a8fe8939110	\Windows\System32\winevt\Logs\Microsoft-Windows-DeviceSetupManager%4Operational.evtx	216
0x8a8fe89392a0	\Windows\System32\wuceffects.dll	216
0x8a8fe8939430	\Windows\System32\samcli.dll	216
0x8a8fe89395c0	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Connectivity.evtx	216
0x8a8fe8939750	\SwDevice	216
0x8a8fe89398e0	\Windows\System32\OneCoreCommonProxyStub.dll	216
0x8a8fe8939a70	\Windows\System32\svchost.exe	216
0x8a8fe8939c00	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Security.evtx	216
0x8a8fe8939d90	\$Directory	216
0x8a8fe893a0b0	\$Directory	216
0x8a8fe893a240	\Windows\System32\adhsvc.dll	216
0x8a8fe893a560	\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe	216
0x8a8fe893a6f0	\Program Files\VMware\VMware Tools\vmtoolsd.exe	216
0x8a8fe893a880	\Windows\System32\vm3dservice.exe	216
0x8a8fe893aa10	\Program Files\VMware\VMware Tools\vmtools.dll	216
0x8a8fe893aba0	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24050.7-0\MsMpEng.exe	216
0x8a8fe893ad30	\Windows\System32\diagtrack.dll	216
0x8a8fe893aec0	\$Directory	216
0x8a8fe893b1e0	\Windows\System32\regsvc.dll	216
0x8a8fe893b370	\Windows\System32\wbem\WmiPrvSE.exe	216
0x8a8fe893b500	\Windows\System32\sysmain.dll	216
0x8a8fe893b690	\Windows\System32\dbgcore.dll	216
0x8a8fe893b820	\Program Files\VMware\VMware Tools\VMware VGAuth\glib-2.0.dll	216
0x8a8fe893b9b0	\Windows\System32\vcruntime140.dll	216
0x8a8fe893bb40	\Windows\System32	216
0x8a8fe893bcd0	\Windows\System32	216
0x8a8fe893be60	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-wal	216
0x8a8fe893c180	\Program Files\VMware\VMware Tools\intl.dll	216
0x8a8fe893c310	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0x8a8fe893c630	\winreg	216
0x8a8fe893c7c0	\$Directory	216
0x8a8fe893c950	\Program Files\VMware\VMware Tools\VMware VGAuth\libcrypto-1_1-x64.dll	216
0x8a8fe893cc70	\Windows\rescache\_merged\466190638\2508329571.pri	216
0x8a8fe893ce00	\Windows\System32\threadpoolwinrt.dll	216
0x8a8fe893d120	\winreg	216
0x8a8fe893d2b0	\winreg	216
0x8a8fe893d440	\Windows\System32\pfclient.dll	216
0x8a8fe893d8f0	\Windows\System32\StateRepository.Core.dll	216
0x8a8fe893da80	\Windows\System32\wlms\wlms.exe	216
0x8a8fe893dc10	\Windows\System32\trkwks.dll	216
0x8a8fe893dda0	\$Directory	216
0x8a8fe893e0c0	\Windows\System32	216
0x8a8fe893e250	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe893e3e0	\Windows\System32\PhotoMetadataHandler.dll	216
0x8a8fe893e570	\Windows\System32	216
0x8a8fe893e890	\Program Files\VMware\VMware Tools\gmodule-2.0.dll	216
0x8a8fe893ea20	\wkssvc	216
0x8a8fe893ebb0	\trkwks	216
0x8a8fe893ed40	\ProgramData\Microsoft\Diagnosis\ScenariosSqlStore\EventStore.db-shm	216
0x8a8fe893eed0	\Windows\System32\netapi32.dll	216
0x8a8fe893f380	\$Directory	216
0x8a8fe893f830	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0x8a8fe893f9c0	\Windows\System32\mpr.dll	216
0x8a8fe893fb50	\Program Files\VMware\VMware Tools\gobject-2.0.dll	216
0x8a8fe893fe70	\Windows\System32\en-US\svchost.exe.mui	216
0x8a8fe8940190	\Program Files\VMware\VMware Tools\glib-2.0.dll	216
0x8a8fe8940320	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-shm	216
0x8a8fe89404b0	\Windows\System32\adhapi.dll	216
0x8a8fe89407d0	\wkssvc	216
0x8a8fe8940960	\Windows\System32	216
0x8a8fe8940e10	\Program Files\VMware\VMware Tools\VMware VGAuth\libxml2.dll	216
0x8a8fe8941130	\$Directory	216
0x8a8fe89412c0	\Program Files\VMware\VMware Tools\VMware VGAuth\libssl-1_1-x64.dll	216
0x8a8fe8941450	\Windows\System32\svchost.exe	216
0x8a8fe8941770	\Program Files\VMware\VMware Tools\pcre.dll	216
0x8a8fe8941900	\Windows\System32\en-US\InputSwitch.dll.mui	216
0x8a8fe8941a90	\$Directory	216
0x8a8fe8941c20	\Windows\System32	216
0x8a8fe8941db0	\Program Files\VMware\VMware Tools\VMware VGAuth\pcre.dll	216
0x8a8fe89420d0	\Windows\System32\wbem\WMIsvc.dll	216
0x8a8fe8942260	\Windows\System32\wbem\NetTCPIP.dll	216
0x8a8fe89423f0	\Windows\System32\sppc.dll	216
0x8a8fe8942580	\Windows\System32\miutils.dll	216
0x8a8fe8942710	\wkssvc	216
0x8a8fe89428a0	\Program Files\VMware\VMware Tools\VMware VGAuth\libxmlsec.dll	216
0x8a8fe8942a30	\Windows\System32\secur32.dll	216
0x8a8fe8942bc0	\Windows\System32\wsock32.dll	216
0x8a8fe8942ee0	\trkwks	216
0x8a8fe8943200	\Program Files\VMware\VMware Tools\VMware VGAuth\intl.dll	216
0x8a8fe8943390	\wkssvc	216
0x8a8fe8943520	\CMApi	216
0x8a8fe89436b0	\$Extend\$ObjId	216
0x8a8fe8943840	\System Volume Information\tracking.log	216
0x8a8fe89439d0	\Windows\System32\wbemcomn.dll	216
0x8a8fe8943b60	\Windows\System32\WsmSvc.dll	216
0x8a8fe8943e80	\Program Files\VMware\VMware Tools\icudt44l.dat	216
0x8a8fe8944330	\$Extend\$ObjId:$O:$INDEX_ALLOCATION	216
0x8a8fe8944650	\trkwks	216
0x8a8fe89447e0	\Windows\System32\srvsvc.dll	216
0x8a8fe8944970	\CMNotify	216
0x8a8fe8944b00	\Windows\System32	216
0x8a8fe8a451c0	\	216
0x8a8fe8a45eb0	\Windows\System32\drivers\agilevpn.sys	216
0x8a8fe8a472d0	\Windows\System32\drivers\rasl2tp.sys	216
0x8a8fe8a47a00	\Windows\System32\drivers\raspptp.sys	216
0x8a8fe8a49b10	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagtrack-Listener.etl	216
0x8a8fe8a4c070	\Windows\System32\drivers\vmhgfs.sys	216
0x8a8fe8a4c350	\Windows\System32\drivers\raspppoe.sys	216
0x8a8fe8a50400	\Windows\System32\drivers\condrv.sys	216
0x8a8fe8a51b00	\Windows\System32\drivers\rasgre.sys	216
0x8a8fe8a52230	\Windows\System32\drivers\ndiswan.sys	216
0x8a8fe8a53090	\Windows\System32\drivers\ndistapi.sys	216
0x8a8fe8a57420	\$PrepareToShrinkFileSize	216
0x8a8fe8ab0100	\$Directory	216
0x8a8fe8ab0290	\Windows\System32\wbem\MOF	216
0x8a8fe8ab0420	\wkssvc	216
0x8a8fe8ab0740	\Windows\System32\en-US\windows.ui.xaml.dll.mui	216
0x8a8fe8ab08d0	\Windows\System32\resutils.dll	216
0x8a8fe8ab0a60	\lsass	216
0x8a8fe8ab0bf0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0x8a8fe8ab0d80	\Windows\System32\en-US\svchost.exe.mui	216
0x8a8fe8ab10a0	\$Directory	216
0x8a8fe8ab1230	\Windows\Fonts\segmdl2.ttf	216
0x8a8fe8ab13c0	\Windows\System32\RTMediaFrame.dll	216
0x8a8fe8ab1870	\Windows\System32\sscore.dll	216
0x8a8fe8ab1a00	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe	216
0x8a8fe8ab1b90	\Windows\Fonts\segoeuib.ttf	216
0x8a8fe8ab1d20	\Windows\System32\sscoreext.dll	216
0x8a8fe8ab1eb0	\Windows\System32\shdocvw.dll	216
0x8a8fe8ab21d0	\$Directory	216
0x8a8fe8ab2360	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\resources.pri	216
0x8a8fe8ab24f0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-wal	216
0x8a8fe8ab2680	\Windows\System32\dllhost.exe	216
0x8a8fe8ab2810	\Windows\Fonts\segoeuib.ttf	216
0x8a8fe8ab29a0	\lsarpc	216
0x8a8fe8ab2b30	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-shm	216
0x8a8fe8ab2cc0	\Windows\System32\wpnservice.dll	216
0x8a8fe8ab2e50	\$Directory	216
0x8a8fe8ab3170	\Users\Administrator\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\TempState\TileCache_125_3_PNGEncoded_Header.bin	216
0x8a8fe8ab3300	\ProgramData\VMware\VMware VGAuth\logfile.txt.0	216
0x8a8fe8ab3490	\Windows\System32\wmidcom.dll	216
0x8a8fe8ab3620	\Windows\System32\winevt\Logs\Microsoft-Windows-UniversalTelemetryClient%4Operational.evtx	216
0x8a8fe8ab3c60	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-734932F219F2AE57C2CB573A9C1827577B950C89.bin.80	216
0x8a8fe8ab3df0	\Users\Administrator\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\TempState\TileCache_125_3_PNGEncoded_Data.bin	216
0x8a8fe8ab4110	\Windows\System32\Windows.FileExplorer.Common.dll	216
0x8a8fe8ab42a0	\Windows\System32\winevt\Logs\Microsoft-Windows-StateRepository%4Restricted.evtx	216
0x8a8fe8ab4430	\Windows\System32\en-US\iphlpsvc.dll.mui	216
0x8a8fe8ab45c0	\$Directory	216
0x8a8fe8ab4a70	\Windows\System32\winevt\Logs\Microsoft-Windows-WinRM%4Operational.evtx	216
0x8a8fe8ab4c00	\Windows\System32\en-US\wldap32.dll.mui	216
0x8a8fe8ab4d90	\Windows\System32\winevt\Logs\Microsoft-Windows-StateRepository%4Operational.evtx	216
0x8a8fe8ab50b0	\Windows\System32\winevt\Logs\Microsoft-Windows-WebAuthN%4Operational.evtx	216
0x8a8fe8ab5240	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm	216
0x8a8fe8ab53d0	\$Directory	216
0x8a8fe8ab5560	\$Directory	216
0x8a8fe8ab5a10	\Windows\System32	216
0x8a8fe8ab5d30	\Windows\System32\winsqlite3.dll	216
0x8a8fe8ab5ec0	\Windows\Temp\vmware-vmsvc-SYSTEM.log	216
0x8a8fe8ab61e0	\$Directory	216
0x8a8fe8ab6500	\Endpoint	216
0x8a8fe8ab6690	\ProgramData\Microsoft\Diagnosis\EventStore.db	216
0x8a8fe8ab6820	\Windows\System32\wpncore.dll	216
0x8a8fe8ab6b40	\Windows\System32\rasmans.dll	216
0x8a8fe8ab6cd0	\Windows\System32\en-US\w32time.dll.mui	216
0x8a8fe8ab6e60	\Windows\System32\vm3dservice.exe	216
0x8a8fe8ab7180	\Endpoint	216
0x8a8fe8ab7310	\Winsock2\CatalogChangeListener-258-0	216
0x8a8fe8ab74a0	\lsarpc	216
0x8a8fe8ab7630	\Windows\System32\w32time.dll	216
0x8a8fe8ab77c0	\$Directory	216
0x8a8fe8ab7950	\$Directory	216
0x8a8fe8ab7ae0	\ProgramData\Microsoft\Diagnosis\EventStore.db-wal	216
0x8a8fe8ab7c70	\Windows\System32\clusapi.dll	216
0x8a8fe8ab8120	\ProgramData\Microsoft\Diagnosis\EventStore.db-shm	216
0x8a8fe8ab82b0	\lsass	216
0x8a8fe8ab8440	\$Directory	216
0x8a8fe8ab8760	\Program Files\VMware\VMware Tools\plugins\vmsvc\timeSync.dll	216
0x8a8fe8ab88f0	\Windows\System32\FlightSettings.dll	216
0x8a8fe8ab8a80	\Windows\System32\authui.dll	216
0x8a8fe8ab8c10	\Endpoint	216
0x8a8fe8ab90c0	\Windows\System32\eappprxy.dll	216
0x8a8fe8ab9250	\Windows\Registration\R000000000006.clb	216
0x8a8fe8ab93e0	\lsarpc	216
0x8a8fe8ab9570	\ProgramData\Microsoft\Diagnosis\ScenariosSqlStore\EventStore.db-wal	216
0x8a8fe8ab9700	\Endpoint	216
0x8a8fe8ab9ed0	\$Directory	216
0x8a8fe8aba1f0	\ProgramData\Microsoft\Diagnosis\TenantStorage\P-ARIA\EventStore.db-wal	216
0x8a8fe8aba510	\Windows\System32\RuntimeBroker.exe	216
0x8a8fe8aba6a0	\$Directory	216
0x8a8fe8aba9c0	\Endpoint	216
0x8a8fe8abab50	\$Directory	216
0x8a8fe8abae70	\ProgramData\Microsoft\Diagnosis\TenantStorage\P-ARIA\EventStore.db	216
0x8a8fe8abb190	\Windows\System32\vsocklib.dll	216
0x8a8fe8abb640	\Endpoint	216
0x8a8fe8abb7d0	\lsass	216
0x8a8fe8abb960	\CMApi	216
0x8a8fe8abbaf0	\ProgramData\Microsoft\Diagnosis\TenantStorage\P-ARIA\EventStore.db-shm	216
0x8a8fe8abc450	\Endpoint	216
0x8a8fe8abc5e0	\ProgramData\Microsoft\Diagnosis\ScenariosSqlStore\EventStore.db	216
0x8a8fe8abc770	\Windows\System32\rasapi32.dll	216
0x8a8fe8abc900	\Program Files\Common Files\microsoft shared\ink\tipskins.dll	216
0x8a8fe8abca90	\Windows\System32\ctfmon.exe	216
0x8a8fe8abcdb0	\Windows\System32\MTFServer.dll	216
0x8a8fe8abd0d0	\Windows\System32\Windows.Devices.Radios.dll	216
0x8a8fe8abd260	\wkssvc	216
0x8a8fe8abd3f0	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-734932F219F2AE57C2CB573A9C1827577B950C89.bin.87	216
0x8a8fe8abda30	\Windows\System32\winevt\Logs\Microsoft-Windows-ShellCommon-StartLayoutPopulation%4Operational.evtx	216
0x8a8fe8abdee0	\W32TIME_ALT	216
0x8a8fe8abe200	\W32TIME_ALT	216
0x8a8fe8abe390	\Windows\System32\vmictimeprovider.dll	216
0x8a8fe8abe520	\CMNotify	216
0x8a8fe8abe840	\Windows\System32\atlthunk.dll	216
0x8a8fe8abe9d0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\pris\resources.en-US.pri	216
0x8a8fe8abeb60	\Windows\System32\winevt\Logs\Microsoft-Windows-ServerManager-MgmtProvider%4Operational.evtx	216
0x8a8fe8abecf0	\$Directory	216
0x8a8fe8abf1a0	\wkssvc	216
0x8a8fe8abf650	\W32TIME_ALT	216
0x8a8fe8abfb00	\CMApi	216
0x8a8fe8abfc90	\Windows\System32\Windows.Storage.Search.dll	216
0x8a8fe8abfe20	\Windows\System32\KBDUS.DLL	216
0x8a8fe8c02150	\CMNotify	216
0x8a8fe8c022e0	\$Directory	216
0x8a8fe8c02600	\CMNotify	216
0x8a8fe8c02790	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-StoreMgr%4Operational.evtx	216
0x8a8fe8c02920	\Windows\System32\BthRadioMedia.dll	216
0x8a8fe8c02ab0	\Windows\System32\jscript.dll	216
0x8a8fe8c02c40	\Sessions\1\AppContainerNamedObjects\S-1-15-2-536077884-713174666-1066051701-3219990555-339840825-1966734348-1611281757	216
0x8a8fe8c02dd0	\SwDevice	216
0x8a8fe8c030f0	\SwDevice	216
0x8a8fe8c03280	\srvsvc	216
0x8a8fe8c035a0	\srvsvc	216
0x8a8fe8c038c0	\Windows\System32\wfapigp.dll	216
0x8a8fe8c03a50	\CMNotify	216
0x8a8fe8c03be0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe	216
0x8a8fe8c03d70	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-734932F219F2AE57C2CB573A9C1827577B950C89.bin.DB	216
0x8a8fe8c04090	\Windows\System32\es.dll	216
0x8a8fe8c04220	\ProgramData\Microsoft\Windows Defender\Support\MPLog-20240602-041820.log	216
0x8a8fe8c043b0	\Program Files\LibreOffice\program\swriter.exe	216
0x8a8fe8c04540	\srvsvc	216
0x8a8fe8c046d0	\CMNotify	216
0x8a8fe8c04860	\CMNotify	216
0x8a8fe8c049f0	\CMNotify	216
0x8a8fe8c04b80	\$Directory	216
0x8a8fe8c04d10	\CMNotify	216
0x8a8fe8c04ea0	\Program Files\LibreOffice\program\swriter.exe	216
0x8a8fe8c05350	\Program Files\VMware\VMware Tools\plugins\common\vix.dll	216
0x8a8fe8c054e0	\$Directory	216
0x8a8fe8c05670	\Windows\System32\vcruntime140_1.dll	216
0x8a8fe8c05800	\Windows\SysWOW64\profapi.dll	216
0x8a8fe8c05990	\Windows\System32\AppxAllUserStore.dll	216
0x8a8fe8c05b20	\Windows\System32\en-US\Conhost.exe.mui	216
0x8a8fe8c05cb0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy	216
0x8a8fe8c06160	\Program Files\VMware\VMware Tools\plugins\vmsvc\appInfo.dll	216
0x8a8fe8c06480	\Program Files\VMware\VMware Tools\guestStoreClient.dll	216
0x8a8fe8c06610	\ProgramData\Microsoft\Windows Defender\Support\MPDetection-20240602-041820.log	216
0x8a8fe8c067a0	\Program Files\VMware\VMware Tools\plugins\common\hgfsUsability.dll	216
0x8a8fe8c06930	\Windows\System32\stdole2.tlb	216
0x8a8fe8c06ac0	\$Directory	216
0x8a8fe8c06c50	\$Directory	216
0x8a8fe8c06de0	\Program Files\VMware\VMware Tools\plugins\vmsvc\autoLogon.dll	216
0x8a8fe8c07290	\SwDevice	216
0x8a8fe8c07420	\Windows\System32\msvcp140.dll	216
0x8a8fe8c075b0	\Program Files\VMware\VMware Tools\plugins\common\hgfsServer.dll	216
0x8a8fe8c07740	\ProgramData\Microsoft\Windows Defender\Support\MPDeviceControl-20240602-091337.log	216
0x8a8fe8c078d0	\ProgramData\Microsoft\Windows Defender\Support\MPScanSkip-20240602-091337.log	216
0x8a8fe8c07a90	竨誏￿竨誏￿	0
0x8a8fe8c07bf0	\$Directory	216
0x8a8fe8c07d80	\Windows\System32\wevtfwd.dll	216
0x8a8fe8c080a0	\$Directory	216
0x8a8fe8c08230	\Program Files\VMware\VMware Tools\hgfs.dll	216
